lookback,entry,exit,stop_loss,top_n,rebal,tc,ann_ret,ann_vol,sharpe,max_dd,win_rate,n_trades
60,1.0,0.0,3.0,3,Monthly,0.5% (high),-0.5521797114055674,0.18265244686719498,-3.0231169681896053,-0.9960294137612968,0.39918367346938777,585
20,2.0,0.0,3.0,5,2x/Month,0.5% (high),-0.6472888048367527,0.21364416826026766,-3.0297518069775076,-0.9978760934151839,0.4052997393570808,658
252,1.5,0.5,3.0,10,Daily,0.5% (high),-0.4713362307680005,0.15546832848471928,-3.0317186488200223,-0.9869815649119751,0.372236958443855,632
20,1.5,0.5,4.0,10,Monthly,0.5% (high),-0.7019250170546546,0.2314408015086848,-3.032849058934472,-0.9986706919449504,0.3925601750547046,694
20,1.5,0.5,3.0,10,Monthly,0.5% (high),-0.6920130946278759,0.22800211189104197,-3.0351170385587314,-0.998386817687788,0.39466666666666667,698
252,1.5,0.5,4.0,10,Daily,0.5% (high),-0.46692685011008705,0.15320926676282293,-3.047641046627536,-0.9864099326428518,0.372236958443855,628
126,2.0,0.0,3.0,5,2x/Month,0.5% (high),-0.5447770901813385,0.17871147847387928,-3.0483609381641585,-0.9948640770782543,0.38305084745762713,585
20,1.0,0.5,4.0,10,2x/Month,0.1% (realistic),-0.48497215084755135,0.15828059165214242,-3.0640026410400836,-0.9929193850020896,0.37464901724829525,1496
20,1.0,0.0,4.0,10,2x/Month,0.1% (realistic),-0.48821264084473476,0.1592538622724286,-3.065625121289497,-0.9931906279861203,0.37825912555154434,1452
252,1.0,0.5,3.0,3,Monthly,0.5% (high),-0.4567417081680639,0.14892787620248593,-3.066865114943739,-0.9852409618877064,0.40693025322079074,413
60,2.0,0.5,4.0,5,2x/Month,0.5% (high),-0.5920295111113961,0.19272756482047454,-3.0718465812758584,-0.9974548093289393,0.38458401305057094,671
252,1.0,0.0,4.0,10,2x/Month,0.5% (high),-0.48410945225010904,0.15561359101787797,-3.1109715358634142,-0.9884849675282202,0.3857079449622725,488
252,1.5,0.5,4.0,5,Daily,0.5% (high),-0.47601579767906155,0.1524507209691911,-3.122424050557688,-0.987276542750678,0.3717948717948718,635
20,1.5,0.0,4.0,10,Monthly,0.5% (high),-0.7164455580983358,0.22921307582199918,-3.1256749010894493,-0.9989788783863576,0.3957520589510186,692
20,2.0,0.0,4.0,10,2x/Month,0.5% (high),-0.6586995088739372,0.21046407685775395,-3.129747929947834,-0.9982199888427266,0.39733676975945015,669
252,1.0,0.0,4.0,5,2x/Month,0.5% (high),-0.4636854856974744,0.1481183174055922,-3.1305073796360046,-0.9861012617360722,0.38748335552596536,486
126,1.0,0.5,4.0,3,Monthly,0.5% (high),-0.5122363160442411,0.16361413183648707,-3.1307583904559086,-0.99316673698681,0.3991561181434599,478
20,1.0,0.0,3.0,10,2x/Month,0.1% (realistic),-0.5016022024039875,0.16005744731494304,-3.133888555757053,-0.9940448481503822,0.3834737264340152,1478
126,1.5,0.0,4.0,10,2x/Month,0.5% (high),-0.5950872960101972,0.1896060052948139,-3.138546667258297,-0.9970297007571106,0.3759966428871171,619
126,2.0,0.5,3.0,5,2x/Month,0.5% (high),-0.5547677322308284,0.1765898776859676,-3.141560204358826,-0.995314306266453,0.39449152542372884,595
126,1.5,0.0,4.0,5,2x/Month,0.5% (high),-0.5563890491659258,0.17648377150210448,-3.1526357603893973,-0.9955524218944836,0.37652503155237693,610
20,1.0,0.5,3.0,10,2x/Month,0.1% (realistic),-0.5023607032548075,0.1592964884843071,-3.1536206983262973,-0.9940505025244808,0.3742478941034898,1512
20,2.0,0.0,3.0,10,2x/Month,0.5% (high),-0.6767196059556897,0.21424712717519195,-3.1585936057958413,-0.9984669532014013,0.4023285899094437,677
60,2.0,0.5,4.0,10,2x/Month,0.5% (high),-0.6223754064995667,0.196900797102428,-3.1608577296708775,-0.9981215009038178,0.37765089722675366,688
252,1.5,0.5,4.0,3,Daily,0.5% (high),-0.474678763852502,0.14937322938240494,-3.17780345122816,-0.9871629045450651,0.3717948717948718,634
126,2.0,0.0,3.0,10,2x/Month,0.5% (high),-0.5694218808831519,0.17901809319405307,-3.180806312498853,-0.9959568346307028,0.3831498729889924,598
252,1.5,0.0,3.0,3,2x/Month,0.5% (high),-0.4937206008516668,0.15519729430237786,-3.1812448990877944,-0.9893198283300577,0.3829311885612154,521
126,1.5,0.5,4.0,10,2x/Month,0.5% (high),-0.6442361974945111,0.19929791552421583,-3.232528527957598,-0.9981683447210422,0.3692824171212757,648
126,1.5,0.5,4.0,5,2x/Month,0.5% (high),-0.6014030673369533,0.18572785999282865,-3.238087529572433,-0.9971381535184034,0.37273874631888937,639
60,2.0,0.0,4.0,5,2x/Month,0.5% (high),-0.6034492480742836,0.18509442284601774,-3.2602238295224066,-0.9976946115606696,0.370974317162658,650
252,1.5,0.5,3.0,3,2x/Month,0.5% (high),-0.5310361079501948,0.16284184069722232,-3.2610544420065195,-0.9925279482265829,0.3827985739750446,543
126,1.5,0.5,3.0,5,Monthly,0.5% (high),-0.5578256553354527,0.17071364295931063,-3.267610283897519,-0.9954660078079705,0.40474174428450466,510
60,2.0,0.5,3.0,10,2x/Month,0.5% (high),-0.6905375896966386,0.21084734430143579,-3.275059460599221,-0.9990256965380048,0.37008196721311476,743
126,1.0,0.5,3.0,3,Monthly,0.5% (high),-0.5244563741934961,0.15967000188070338,-3.284626842964159,-0.993785625692923,0.40982218458933106,508
60,1.5,0.0,4.0,10,Monthly,0.5% (high),-0.6993999633462025,0.2125024645182651,-3.2912557740528574,-0.999119836934837,0.3763265306122449,646
60,2.0,0.0,4.0,10,2x/Month,0.5% (high),-0.6284206731455083,0.19077435675288548,-3.2940521139301566,-0.9982113933424035,0.3681206685690991,673
60,1.5,0.5,4.0,10,Monthly,0.5% (high),-0.7232040846109052,0.21916745025942475,-3.299778702334042,-0.999305606805415,0.3785218456512862,662
126,2.0,0.0,3.0,5,Daily,0.5% (high),-0.5684065538832385,0.1722102073962132,-3.300655416873607,-0.9960953786197462,0.36055276381909546,756
126,1.0,0.0,4.0,3,Monthly,0.5% (high),-0.5105447776512353,0.15390754038906657,-3.317217443411914,-0.9929904204792802,0.3991561181434599,480
126,2.0,0.5,3.0,10,2x/Month,0.5% (high),-0.5789992810355307,0.17422490496508014,-3.323286536741572,-0.9962809716313181,0.395004233700254,607
252,1.0,0.0,3.0,3,Monthly,0.5% (high),-0.4441643560806735,0.13356751966996172,-3.3253919603971096,-0.9829402584139687,0.39572192513368987,398
60,2.0,0.5,3.0,3,2x/Month,0.5% (high),-0.5876082801124765,0.17659811759766814,-3.3273756714167573,-0.997100417099386,0.3850906095551895,656
126,2.0,0.0,3.0,10,Daily,0.5% (high),-0.5648556297806312,0.16934306802877244,-3.335569836756818,-0.9959375895013914,0.3601340033500838,757
126,1.5,0.0,4.0,3,2x/Month,0.5% (high),-0.5323230867345539,0.15939130187086506,-3.3397248186468107,-0.9942692266884513,0.37568363483382416,596
126,1.5,0.5,4.0,3,2x/Month,0.5% (high),-0.5648407728766629,0.16894638465200407,-3.3433137621744464,-0.99584547717394,0.3752629364745477,618
126,1.0,0.0,4.0,10,Monthly,0.5% (high),-0.6679167027176838,0.1993162684002645,-3.3510395718245216,-0.9985591392398935,0.38374528697109345,587
126,2.0,0.0,4.0,3,Daily,0.5% (high),-0.5541626289200541,0.16508547103526894,-3.3568225322606526,-0.9954696681500497,0.36055276381909546,752
126,1.5,0.0,3.0,5,Monthly,0.5% (high),-0.5619314508048825,0.16700569104920507,-3.3647443226310174,-0.9956230751483373,0.40008467400508047,511
126,2.0,0.0,3.0,3,Daily,0.5% (high),-0.5589689468406652,0.16592059329255035,-3.3688943352263334,-0.9956847346734878,0.35971524288107204,760
126,2.0,0.0,4.0,10,Daily,0.5% (high),-0.5485853425085955,0.1614560120988664,-3.3977387114743878,-0.99519058086048,0.3601340033500838,751
126,2.0,0.5,3.0,5,Daily,0.5% (high),-0.603066511728014,0.176739792036575,-3.4121716721450808,-0.9972017980196735,0.35971524288107204,805
126,2.0,0.0,4.0,5,Daily,0.5% (high),-0.5536296972155227,0.16184305839724653,-3.4207812352175724,-0.9954210023756287,0.3601340033500838,754
126,1.5,0.5,3.0,10,Monthly,0.5% (high),-0.6178994835914348,0.18006916364290046,-3.4314563975917958,-0.9974580712148469,0.39678510998307953,554
252,1.0,0.5,4.0,3,2x/Month,0.5% (high),-0.5130070087052052,0.14927131031357108,-3.436742181920573,-0.9911416402480612,0.37771859742565467,528
252,1.0,0.5,3.0,5,Monthly,0.5% (high),-0.5585849197305204,0.16252061137371218,-3.437009712239317,-0.9941063711269955,0.39804531319413594,468
60,2.0,0.5,3.0,5,2x/Month,0.5% (high),-0.6462999782122822,0.18713065652597632,-3.45373649732569,-0.9984216296734335,0.37546163315551906,722
252,1.0,0.5,4.0,10,2x/Month,0.5% (high),-0.5583228080738528,0.16142422989479183,-3.4587298848366164,-0.9941299021378657,0.374167776298269,538
126,2.0,0.5,3.0,10,Daily,0.5% (high),-0.59944945803576,0.17322092820068627,-3.4606064305420636,-0.9970832459870064,0.35971524288107204,805
126,2.0,0.5,3.0,3,Daily,0.5% (high),-0.5943113936234965,0.17164422399524853,-3.462460779571285,-0.9969328488593063,0.35845896147403683,810
126,2.0,0.5,4.0,3,Daily,0.5% (high),-0.5886680798516427,0.1693511131719085,-3.4760213194116125,-0.9967460017375325,0.3601340033500838,801
126,1.0,0.5,4.0,10,Monthly,0.5% (high),-0.7383834341461789,0.21241181516794483,-3.476188146889904,-0.9992782930435665,0.36992040217846667,621
60,2.0,0.0,3.0,10,2x/Month,0.5% (high),-0.7088012283332134,0.20274371230734456,-3.4960454273359796,-0.9991724636694941,0.37443670626792297,742
126,1.5,0.0,3.0,10,Monthly,0.5% (high),-0.6071584879198524,0.17351896972413888,-3.4990899777996334,-0.9971594419527539,0.3942470389170897,544
126,1.0,0.0,3.0,3,Monthly,0.5% (high),-0.5371708179872796,0.15318419941395098,-3.506698602351789,-0.9944937566740212,0.3988145639288738,509
252,1.5,0.5,3.0,5,2x/Month,0.5% (high),-0.5784488255815395,0.16453558432012313,-3.515645736888745,-0.9950678329068319,0.38636363636363635,559
126,2.0,0.5,4.0,10,Daily,0.5% (high),-0.5831901111537213,0.16584291727998507,-3.5165210593175225,-0.996548915529531,0.35971524288107204,803
252,1.5,0.5,3.0,10,2x/Month,0.5% (high),-0.5929172473731317,0.16801409485131868,-3.5289732560701177,-0.9956645115618677,0.38547237076648844,565
252,1.0,0.5,4.0,5,2x/Month,0.5% (high),-0.5458843724096689,0.15458769241853246,-3.5312278996424595,-0.9934087832823534,0.37638703950288505,535
126,2.0,0.5,4.0,5,Daily,0.5% (high),-0.5896148176563035,0.16665684684852128,-3.5378973549896795,-0.9967597580502251,0.35971524288107204,804
60,2.5,0.5,3.0,3,Daily,0.5% (high),-0.6571552392997743,0.1852335104828179,-3.547712493203175,-0.9986073583286557,0.35414116687066505,937
60,1.5,0.5,3.0,5,Monthly,0.5% (high),-0.6535880821090921,0.18367876176344725,-3.558321472957352,-0.9984074652767952,0.398679323153116,612
252,1.0,0.0,3.0,10,Monthly,0.5% (high),-0.5704343961679701,0.16003110165017037,-3.5645220853065522,-0.9946853183772478,0.3913816081741448,465
60,2.5,0.5,3.0,5,Daily,0.5% (high),-0.6758925753076608,0.18945240460609267,-3.5676114890859743,-0.998848552680641,0.3557731538147695,937
252,1.5,0.0,3.0,5,2x/Month,0.5% (high),-0.5390389916533284,0.1498924290221152,-3.5961722361160637,-0.9927386330317525,0.38248436103663985,532
252,1.0,0.5,3.0,10,Monthly,0.5% (high),-0.6204027822877536,0.1723848522853338,-3.598940243663952,-0.9966662844508821,0.3953798311861395,507
60,2.5,0.5,4.0,3,Daily,0.5% (high),-0.6589814497768222,0.18234966994419594,-3.6138340693377113,-0.9986215300116797,0.35658914728682173,940
60,2.5,0.5,3.0,10,Daily,0.5% (high),-0.685627334076129,0.18952047124907678,-3.6176953843421225,-0.9989529526629217,0.3574051407588739,937
20,1.0,0.5,4.0,5,Monthly,0.5% (high),-0.8081558635222233,0.22290989407337697,-3.625482246455137,-0.999642422720635,0.3704630788485607,803
252,1.0,0.0,3.0,5,Monthly,0.5% (high),-0.5180631032799655,0.14289441824838814,-3.6254957305570565,-0.9911636253675923,0.392602495543672,439
20,1.0,0.5,3.0,5,Monthly,0.5% (high),-0.804064492613982,0.22175622909028694,-3.6258936035867166,-0.9996110991821355,0.376258389261745,806
60,2.5,0.0,3.0,3,Daily,0.5% (high),-0.6459510114748528,0.17705637929771054,-3.64827866715111,-0.9984393210209507,0.3592985318107667,901
60,1.5,0.0,3.0,5,Monthly,0.5% (high),-0.6577095693861823,0.1799109763357953,-3.6557500980851696,-0.9984574883502569,0.3847107438016529,619
60,2.5,0.5,4.0,5,Daily,0.5% (high),-0.6679949393648104,0.1824630253840194,-3.660987961582463,-0.9987378770649501,0.35454916360669114,933
60,2.5,0.5,4.0,10,Daily,0.5% (high),-0.6725895135962401,0.18349243433283102,-3.66548907611227,-0.9987990059131719,0.3539967373572594,928
60,2.5,0.0,3.0,5,Daily,0.5% (high),-0.6680312246424913,0.1822435630904879,-3.6655957187952874,-0.998752934460024,0.36174551386623166,906
252,1.5,0.0,3.0,10,2x/Month,0.5% (high),-0.5512167351285665,0.1499038684746459,-3.677134824721331,-0.9934451185254213,0.3811438784629133,536
60,2.5,0.0,3.0,10,Daily,0.5% (high),-0.6776209335143459,0.18377603016670818,-3.6872106384040277,-0.9988672676015448,0.3609298531810767,909
60,2.5,0.0,4.0,3,Daily,0.5% (high),-0.6494180165863901,0.17596877847669265,-3.6905297758397895,-0.9984846264919318,0.36174551386623166,909
60,2.5,0.0,4.0,10,Daily,0.5% (high),-0.658848722874318,0.17828710513035734,-3.695436764159644,-0.9986238001254649,0.3605220228384992,902
60,2.5,0.0,4.0,5,Daily,0.5% (high),-0.6564643071509775,0.17648527623067872,-3.719654812976762,-0.9985865800813094,0.3601141924959217,906
60,2.0,0.0,3.0,3,2x/Month,0.5% (high),-0.6084978320647553,0.16271198947930193,-3.7397233849332308,-0.997582886476101,0.37669822972416633,664
60,1.0,0.5,4.0,5,Monthly,0.5% (high),-0.7726311196906357,0.20538956733323674,-3.761783666631281,-0.9995554630005685,0.3689795918367347,703
126,1.0,0.5,4.0,5,Monthly,0.5% (high),-0.6640671294523502,0.17634578944627502,-3.765710151274482,-0.9983826116868005,0.38776371308016877,566
126,1.0,0.0,4.0,5,Monthly,0.5% (high),-0.6209799246438004,0.16473429195728576,-3.7695850527880093,-0.9975314819547018,0.38438818565400845,553
20,1.0,0.0,3.0,5,Monthly,0.5% (high),-0.8555022613461502,0.22630671262202467,-3.7802778867412647,-0.9997774946336908,0.37803855825649624,805
60,2.0,0.0,3.0,5,2x/Month,0.5% (high),-0.6726156155854552,0.17713011130358627,-3.79729686068253,-0.9987578900347264,0.37735849056603776,718
252,1.0,0.0,3.0,5,Daily,0.5% (high),-0.5778564117190925,0.15072082015396174,-3.8339521449578804,-0.9949128766573156,0.35499557913351015,702
20,1.0,0.0,4.0,5,Monthly,0.5% (high),-0.8642038876809433,0.22529352004758757,-3.8359021045008395,-0.9998062465934616,0.3712026633374948,799
60,1.0,0.0,4.0,5,Monthly,0.5% (high),-0.7729146080269453,0.20045620766311364,-3.8557778630926927,-0.999553374721249,0.3604081632653061,715
252,1.0,0.0,3.0,3,Daily,0.5% (high),-0.5654972288162534,0.14427474908179486,-3.919585599110288,-0.9943198616995069,0.35234305923961096,714
60,1.0,0.5,3.0,5,Monthly,0.5% (high),-0.8155783621764033,0.2052368594806767,-3.9738396126315267,-0.999707076835251,0.3722448979591837,728
60,1.5,0.5,3.0,10,Monthly,0.5% (high),-0.8169129664751869,0.20415527307870635,-4.001429667507285,-0.9996898059970981,0.3800494641384996,704
60,1.5,0.0,3.0,10,Monthly,0.5% (high),-0.7911788136363831,0.19756650531924608,-4.00462017768611,-0.9995958673531649,0.37102765167148166,692
252,1.0,0.0,3.0,10,Daily,0.5% (high),-0.5775214322037785,0.14255605972295438,-4.051188236586663,-0.9947339267311456,0.3541114058355438,704
60,1.0,0.0,3.0,5,Monthly,0.5% (high),-0.8178033076032298,0.20111292748960785,-4.066388559957133,-0.9997118784336245,0.3616326530612245,740
252,1.0,0.0,4.0,10,Daily,0.5% (high),-0.5748958510760365,0.13996892905899694,-4.107310493414705,-0.9945894612773456,0.3541114058355438,701
126,1.0,0.5,3.0,5,Monthly,0.5% (high),-0.7167992987802735,0.1741461988952518,-4.116077774464806,-0.9989897461766831,0.37722269263336156,615
252,1.0,0.0,4.0,5,Daily,0.5% (high),-0.5785939694811952,0.13986678155548773,-4.136750435282279,-0.9948730435982976,0.35455349248452694,704
126,1.0,0.0,3.0,5,Monthly,0.5% (high),-0.6986377079832002,0.16751836580565177,-4.1705141082484785,-0.998792908186558,0.3810330228619814,602
252,1.0,0.0,4.0,3,Daily,0.5% (high),-0.5739274199287187,0.13667160681690946,-4.1993171317402735,-0.9946868943486358,0.3541114058355438,703
126,1.5,0.5,3.0,3,2x/Month,0.5% (high),-0.6857318956229991,0.16129274913795422,-4.251473790904824,-0.998596175807982,0.3716101694915254,703
252,1.0,0.0,3.0,10,2x/Month,0.5% (high),-0.6860239587388004,0.16120721492608484,-4.255541286122643,-0.9980850092446334,0.3689839572192513,615
252,1.0,0.5,3.0,3,Daily,0.5% (high),-0.686643387546987,0.16010755254500061,-4.288638334871777,-0.9981291160021205,0.3209549071618037,875
252,1.0,0.5,3.0,5,Daily,0.5% (high),-0.7015911820386144,0.1606688165363215,-4.366691665274136,-0.9983522230635729,0.3218390804597701,863
126,1.5,0.0,3.0,3,2x/Month,0.5% (high),-0.676796137269249,0.15411785918954277,-4.391419273718871,-0.9984574193359624,0.3677966101694915,690
60,1.0,0.0,4.0,10,Monthly,0.5% (high),-0.9821195043618896,0.2231873941920679,-4.4004255164909045,-0.9999456916430765,0.3416326530612245,826
126,1.0,0.0,4.0,5,2x/Month,0.5% (high),-0.7477571915140371,0.16915805542791756,-4.4204645745214,-0.9992744745460957,0.3499790180444817,724
126,1.0,0.0,3.0,10,Monthly,0.5% (high),-0.798858148108094,0.1804647416733319,-4.426671607433137,-0.9995378846736477,0.37521150592216584,670
252,1.0,0.5,3.0,3,2x/Month,0.5% (high),-0.6762464307508184,0.15266919199160323,-4.4294885034042215,-0.9979093079359,0.3627450980392157,621
126,1.0,0.0,4.0,3,2x/Month,0.5% (high),-0.6923780957524787,0.15618901154015513,-4.432950109134105,-0.9987484864665088,0.36256819135543433,698
126,1.0,0.5,4.0,3,2x/Month,0.5% (high),-0.7431742661185227,0.16704828048499282,-4.448859120015231,-0.9992356835355933,0.351237935375577,730
252,1.0,0.0,3.0,3,2x/Month,0.5% (high),-0.6094464803628175,0.13694836590601178,-4.450191693277181,-0.9960642471932684,0.36907953529937443,592
60,1.0,0.5,4.0,10,Monthly,0.5% (high),-1.0445948605480093,0.23404986256629676,-4.463129561770703,-0.999970990930659,0.3408163265306122,857
126,1.0,0.0,4.0,10,2x/Month,0.5% (high),-0.7904194307294945,0.17616089262486548,-4.486917720226885,-0.9995213319121702,0.34788082249265634,741
60,1.5,0.5,4.0,3,2x/Month,0.5% (high),-0.795814218371157,0.1770909991909914,-4.493815168510495,-0.9996375949827878,0.3509987770077456,815
126,1.0,0.5,3.0,10,Monthly,0.5% (high),-0.8630900534221986,0.1912578708632169,-4.512703448630671,-0.9997513261463379,0.3587140439932318,700
252,1.0,0.5,3.0,10,2x/Month,0.5% (high),-0.7637519553324996,0.16805920180457776,-4.544541132717053,-0.9990538044679389,0.357397504456328,659
252,1.0,0.0,3.0,5,2x/Month,0.5% (high),-0.653288793299642,0.14285082755475512,-4.573223722132338,-0.9973393070395697,0.37220732797140305,606
20,1.5,0.0,4.0,3,Daily,0.1% (realistic),-0.6735119439158046,0.14699046098958524,-4.582011236521839,-0.9988863072839345,0.285084202085004,2177
126,1.5,0.0,3.0,5,Daily,0.5% (high),-0.7665994601537338,0.1671839800606887,-4.5853643385894625,-0.9993826136110189,0.3287269681742044,937
252,1.0,0.5,3.0,5,2x/Month,0.5% (high),-0.7343654769831989,0.15976496088586295,-4.596536517840317,-0.9987607062882097,0.3605169340463458,647
20,1.5,0.0,3.0,3,Daily,0.1% (realistic),-0.672056183423425,0.14589024813575704,-4.6065874313823105,-0.9988684695606698,0.2862870890136327,2184
126,1.5,0.0,3.0,10,Daily,0.5% (high),-0.7604047230805742,0.16462090192154105,-4.619126211828107,-0.9993565973624694,0.3278894472361809,928
126,1.5,0.0,3.0,5,2x/Month,0.5% (high),-0.7516938280045353,0.16252944192986588,-4.624970215112802,-0.9992573500410772,0.359830866807611,725
126,1.0,0.5,4.0,5,2x/Month,0.5% (high),-0.8387027225134183,0.18103231931894145,-4.632889451279679,-0.9996982841450051,0.3369702056231641,788
126,1.5,0.5,3.0,5,2x/Month,0.5% (high),-0.784503520213228,0.1688530285142727,-4.646073138966033,-0.999451465365335,0.35550847457627116,749
252,1.0,0.5,3.0,10,Daily,0.5% (high),-0.7009636406239719,0.15084517415785506,-4.64690796067784,-0.9982853631737088,0.3222811671087533,860
60,1.0,0.0,3.0,10,Monthly,0.5% (high),-1.0834222270573401,0.23229956083121472,-4.663901314236827,-0.9999801947907827,0.3342857142857143,883
20,1.5,0.5,4.0,3,Daily,0.1% (realistic),-0.688934438302876,0.14764340826570374,-4.666205192601947,-0.9990558485404821,0.2654370489174018,2225
60,1.0,0.5,3.0,10,Monthly,0.5% (high),-1.1342623015259123,0.24297632046090994,-4.668200997423503,-0.9999881673417284,0.336734693877551,902
252,1.0,0.5,4.0,10,Daily,0.5% (high),-0.6959892726535444,0.14897376954309804,-4.671891399325806,-0.998202136595158,0.3218390804597701,855
126,1.5,0.0,3.0,3,Daily,0.5% (high),-0.7566899465292554,0.16193828566503127,-4.672705675632912,-0.9993233560063434,0.32705192629815744,938
60,1.5,0.5,3.0,3,2x/Month,0.5% (high),-0.8542023838454464,0.18262466258239268,-4.677365979855353,-0.9997968569106388,0.34692213615980433,860
20,1.5,0.5,3.0,3,Daily,0.1% (realistic),-0.6857070569142341,0.14627924425443734,-4.6876579135281755,-0.9990232661317037,0.26663993584603046,2229
20,1.5,0.0,4.0,5,Daily,0.1% (realistic),-0.6960482009442726,0.14827835520633242,-4.694199635379736,-0.9991098354744906,0.27866880513231757,2166
126,1.5,0.0,4.0,10,Daily,0.5% (high),-0.7416284203067365,0.15778651270408767,-4.700201605301868,-0.9992212446282,0.32705192629815744,922
20,1.5,0.0,3.0,5,Daily,0.1% (realistic),-0.6937874240826551,0.14751239460287136,-4.703248333473603,-0.9990886406780313,0.27906976744186046,2170
126,1.5,0.0,4.0,5,Daily,0.5% (high),-0.7519673975786394,0.15951718599436981,-4.7140212064998455,-0.9992805183351151,0.32705192629815744,925
126,1.0,0.5,4.0,10,2x/Month,0.5% (high),-0.8842504233793775,0.18740927721340442,-4.718285223268188,-0.9998063045821579,0.3361309274024339,800
60,1.5,0.0,4.0,3,2x/Month,0.5% (high),-0.8161954056451896,0.17276270162828772,-4.724372783896937,-0.9997000314476184,0.3465144720750102,811
20,1.5,0.0,3.0,10,Daily,0.1% (realistic),-0.7054326878263253,0.1490251667206996,-4.733648036431559,-0.9991908737765689,0.27906976744186046,2162
126,1.5,0.0,4.0,3,Daily,0.5% (high),-0.7513683848040854,0.15865150815765766,-4.735967489558459,-0.9992835508536657,0.32705192629815744,933
20,1.5,0.0,4.0,10,Daily,0.1% (realistic),-0.7071946172161822,0.14928873573206367,-4.737092947758774,-0.9992052181354169,0.27947072975140336,2160
126,1.5,0.0,3.0,10,2x/Month,0.5% (high),-0.7955479829895373,0.16786241540591654,-4.7392859269049765,-0.9995158556371709,0.3574144486692015,745
252,1.0,0.5,4.0,5,Daily,0.5% (high),-0.7020839913240025,0.14780448461341525,-4.750085852674316,-0.9983303578006034,0.3213969938107869,860
20,1.5,0.5,4.0,5,Daily,0.1% (realistic),-0.7163057200164263,0.14887668253883468,-4.811403020278727,-0.9992772502026845,0.26222935044105855,2201
126,1.5,0.5,3.0,5,Daily,0.5% (high),-0.8319534236567582,0.17273073202136172,-4.8164759908148245,-0.9996694399050562,0.3195142378559464,1022
20,1.5,0.5,3.0,5,Daily,0.1% (realistic),-0.7145580854193881,0.14799877958698837,-4.828134984717199,-0.9992636847177713,0.26182838813151565,2202
20,1.5,0.5,4.0,10,Daily,0.1% (realistic),-0.7273078994490881,0.14987657689770967,-4.852712241656504,-0.9993541648874165,0.26263031275060145,2191
126,1.5,0.5,3.0,10,2x/Month,0.5% (high),-0.8336265118381613,0.17175444600306494,-4.853594950452027,-0.999658235008828,0.35182049110922947,770
20,1.5,0.5,3.0,10,Daily,0.1% (realistic),-0.7258321465401502,0.14952966800637726,-4.854101237683443,-0.9993442859351336,0.26222935044105855,2195
126,1.5,0.5,3.0,10,Daily,0.5% (high),-0.8258722640340149,0.17005997701558276,-4.856358788983838,-0.9996557502753621,0.3203517587939699,1012
20,1.0,0.5,4.0,10,Monthly,0.5% (high),-1.2693015937271146,0.2605574487301553,-4.871484580130576,-0.9999966802747745,0.3226469379367037,1015
252,1.0,0.5,4.0,3,Daily,0.5% (high),-0.6991726934438331,0.14350443126342313,-4.872133127097661,-0.9982942995711235,0.3222811671087533,862
126,1.5,0.5,3.0,3,Daily,0.5% (high),-0.8254987052944907,0.16935646826768402,-4.8743264059434175,-0.9996504099857246,0.3174204355108878,1029
20,1.0,0.5,3.0,10,Monthly,0.5% (high),-1.2710078521216952,0.2592527851622276,-4.902581283076135,-0.9999965679680632,0.327970297029703,1021
126,1.5,0.5,4.0,10,Daily,0.5% (high),-0.8069974014472314,0.163613737823117,-4.932332774645594,-0.9995830304528606,0.31993299832495814,1009
20,1.0,0.0,4.0,10,Monthly,0.5% (high),-1.2801047018484912,0.2588109623168005,-4.946099231614326,-0.9999971702298552,0.3255336617405583,996
20,1.5,0.5,3.0,3,2x/Month,0.5% (high),-0.9886976410446922,0.19978240653592544,-4.948872416685509,-0.9999490228674037,0.34039951080309827,921
126,1.5,0.5,4.0,5,Daily,0.5% (high),-0.8173478172380404,0.16492313503034392,-4.955931847206627,-0.9996145910238584,0.31909547738693467,1011
60,1.5,0.0,3.0,3,2x/Month,0.5% (high),-0.8795226006482069,0.1770750461606408,-4.966948306484203,-0.9998394616664886,0.33876885446392174,867
20,1.0,0.0,3.0,10,Monthly,0.5% (high),-1.2807019706295375,0.2575810285103765,-4.972035316560378,-0.9999970161216916,0.33292079207920794,1009
126,1.5,0.5,4.0,3,Daily,0.5% (high),-0.8178221250496793,0.16445012116521168,-4.973070978938774,-0.9996203260381283,0.31909547738693467,1017
20,1.5,0.5,4.0,3,2x/Month,0.5% (high),-0.9824479875688686,0.19460884863656777,-5.04832125801017,-0.999945247462802,0.33673053403995107,918
20,1.5,0.0,3.0,3,2x/Month,0.5% (high),-1.0171153618540543,0.2002220676399139,-5.079936361876298,-0.9999632153441701,0.3467316280958181,916
126,1.0,0.5,3.0,3,2x/Month,0.5% (high),-0.8542799264923627,0.16662324004367624,-5.127015452756974,-0.9997206050042715,0.3530405405405405,799
20,1.5,0.0,4.0,3,2x/Month,0.5% (high),-1.0118378424073051,0.19715489530897923,-5.13219740662063,-0.999961020784727,0.3406414941128705,915
60,1.5,0.5,4.0,5,2x/Month,0.5% (high),-0.9634330722095997,0.18732590027786636,-5.143085236908027,-0.9999310163142013,0.3355075417855687,895
60,1.5,0.0,4.0,5,2x/Month,0.5% (high),-0.9374572536478638,0.18159197148121944,-5.1624377774037065,-0.9999098564839277,0.32980024459845086,868
60,1.5,0.0,4.0,10,2x/Month,0.5% (high),-0.9992740375643467,0.19171585988197726,-5.212265892761885,-0.9999519078424588,0.32368528332653895,902
